,priority,rule,source,tags,time,output_fields.container.id,output_fields.container.image.repository,output_fields.evt.time,output_fields.fd.name,output_fields.proc.aname[2],output_fields.proc.aname[3],output_fields.proc.aname[4],output_fields.proc.cmdline,output_fields.proc.name,output_fields.proc.pname,output_fields.user.loginuid,output_fields.user.name,output_fields.proc.pcmdline,output_fields.evt.arg.uid,output_fields.user.uid,output_fields.container.name,output_fields.proc.tty,output_fields.container.image.tag,output_fields.container.mounts,is_run_as_root,is_bash_in_args,is_sh_in_args,is_passwd_in_open_args,is_proc_in_open_args,n_failed_syscalls
86,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:15:02.436757068Z,host,,1639170902436757068,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
87,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:15:02.456437169Z,host,,1639170902456437169,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
88,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:16:47.395871176Z,host,,1639171007395871176,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
89,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:16:50.175344165Z,host,,1639171010175344165,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
90,Notice,Terminal shell in container,syscall,"['container', 'mitre_execution', 'shell']",2021-12-10T21:18:24.486920102Z,449265dc9789,,1639171104486920102,,,,,bash,bash,runc,-1,systemd-coredump,,,,,34816.0,,,0,0,0,0,0,0
91,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:20:02.103864090Z,host,,1639171202103864090,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
92,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:20:02.119273051Z,host,,1639171202119273051,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
93,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:20:40.306981378Z,host,,1639171240306981378,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
94,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:20:51.733433695Z,host,,1639171251733433695,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
95,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:20:58.335372774Z,host,,1639171258335372774,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
96,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:21:00.290314711Z,host,,1639171260290314711,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
97,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:22:19.090111526Z,host,,1639171339090111526,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
98,Notice,Terminal shell in container,syscall,"['container', 'mitre_execution', 'shell']",2021-12-10T21:22:19.269860085Z,449265dc9789,,1639171339269860085,,,,,bash,bash,runc,-1,systemd-coredump,,,,,34817.0,,,0,0,0,0,0,0
99,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:22:36.465627027Z,host,,1639171356465627027,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
100,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:22:36.477120583Z,host,,1639171356477120583,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
101,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:25:02.160408350Z,host,,1639171502160408350,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
102,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:25:02.208677189Z,host,,1639171502208677189,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
103,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:30:02.039849386Z,host,,1639171802039849386,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
104,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:30:02.043472229Z,host,,1639171802043472229,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
105,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:35:02.119232770Z,host,,1639172102119232770,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
106,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:35:02.122334296Z,host,,1639172102122334296,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
107,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:40:02.029413706Z,host,,1639172402029413706,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
108,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:40:02.058058034Z,host,,1639172402058058034,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
109,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:45:02.044030730Z,host,,1639172702044030730,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
110,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:45:02.052397445Z,host,,1639172702052397445,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
111,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:50:02.047218614Z,host,,1639173002047218614,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
112,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:50:02.050729825Z,host,,1639173002050729825,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
113,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:55:02.152087573Z,host,,1639173302152087573,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
114,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T21:55:02.156368914Z,host,,1639173302156368914,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
115,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:57:52.935896108Z,host,,1639173472935896108,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
116,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:57:55.649317494Z,host,,1639173475649317494,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
117,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T21:58:01.021431469Z,host,,1639173481021431469,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
118,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:00:02.036337359Z,host,,1639173602036337359,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
119,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:00:02.062987525Z,host,,1639173602062987525,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
120,Warning,Read sensitive file untrusted,syscall,"['filesystem', 'mitre_credential_access', 'mitre_discovery']",2021-12-10T22:00:59.334047095Z,host,,1639173659334047095,/etc/shadow,systemd,,,systemd-userwor xxxxxxxxxxxxxxxx,systemd-userwor,systemd-userdbd,-1,root,,,,,,,,1,0,0,0,0,0
121,Notice,Terminal shell in container,syscall,"['container', 'mitre_execution', 'shell']",2021-12-10T22:00:59.535355556Z,449265dc9789,,1639173659535355556,,,,,bash,bash,runc,-1,systemd-coredump,,,,,34816.0,,,0,0,0,0,0,0
122,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:05:02.062705339Z,host,,1639173902062705339,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
123,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:05:02.079345890Z,host,,1639173902079345890,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
124,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:10:02.039255501Z,host,,1639174202039255501,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
125,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:10:02.043280057Z,host,,1639174202043280057,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
126,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:15:02.222588563Z,host,,1639174502222588563,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
127,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:15:02.229387383Z,host,,1639174502229387383,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
128,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:20:02.025573798Z,host,,1639174802025573798,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
129,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:20:02.063667282Z,host,,1639174802063667282,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
130,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:25:02.172844124Z,host,,1639175102172844124,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
131,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:25:02.177843864Z,host,,1639175102177843864,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
132,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:30:02.020921642Z,host,,1639175402020921642,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
133,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:30:02.071949822Z,host,,1639175402071949822,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
134,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:35:02.033495739Z,host,,1639175702033495739,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
135,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:35:02.057377350Z,host,,1639175702057377350,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
136,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:40:02.026453975Z,host,,1639176002026453975,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
137,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:40:02.071967981Z,host,,1639176002071967981,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
138,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:45:02.032205670Z,host,,1639176302032205670,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
139,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:45:02.105415368Z,host,,1639176302105415368,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
140,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:50:02.028088797Z,host,,1639176602028088797,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
141,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:50:02.052890190Z,host,,1639176602052890190,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
142,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:55:02.119943739Z,host,,1639176902119943739,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
143,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T22:55:02.209953987Z,host,,1639176902209953987,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
144,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:00:02.012282459Z,host,,1639177202012282459,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
145,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:00:02.090881346Z,host,,1639177202090881346,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
146,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:05:02.044674867Z,host,,1639177502044674867,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
147,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:05:02.084279673Z,host,,1639177502084279673,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
148,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:10:02.015235250Z,host,,1639177802015235250,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
149,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:10:02.067261093Z,host,,1639177802067261093,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
150,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:15:02.044367823Z,host,,1639178102044367823,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
151,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:15:02.064366546Z,host,,1639178102064366546,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
152,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:20:02.020142843Z,host,,1639178402020142843,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
153,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:20:02.047511293Z,host,,1639178402047511293,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
154,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:25:02.126070996Z,host,,1639178702126070996,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
155,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:25:02.156181510Z,host,,1639178702156181510,/etc/pcp/pmlogger/lock,,,,pmlogctl /usr/bin/pmlogctl -m check,pmlogctl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
156,Error,Write below etc,syscall,"['filesystem', 'mitre_persistence']",2021-12-10T23:30:02.044124728Z,host,,1639179002044124728,/etc/pcp/pmie/lock,,,,pmiectl /usr/bin/pmiectl -m check,pmiectl,systemd,-1,root,systemd rhgb --switched-root --system --deserialize 31,,,,,,,1,0,0,0,0,0
